src_id,cand_id,cosine_sim,src_text,cand_text,edit_ratio,jaro_winkler,lcs_ratio,token_jaccard,token_cosine,tfidf_word_cosine,tfidf_char_cosine,dmetaphone_match
882,3016,0.1854003189475684,"San Diego Supercomputer Center, University of California, San Diego, CA","University of California, Berkeley, CA",0.5576923076923077,0.6406590413943355,0.4264705882352941,0.4444444444444444,0.47809144373375745,0.1738979908924491,0.21288435341415238,0.0
882,3531,0.4756490119691255,"San Diego Supercomputer Center, University of California, San Diego, CA","University of California, San Diego La Jolla, CA",0.6491228070175439,0.6688135487492982,0.5441176470588235,0.6,0.7559289460184544,0.453048604688696,0.49046836935962385,0.0
3823,882,0.0,INRIA - CNAM,"San Diego Supercomputer Center, University of California, San Diego, CA",0.20512820512820518,0.5663398692810458,0.11764705882352941,0.0,0.0,0.0,0.0047630994211723225,0.0
3840,882,0.4659819186544526,"NCR, San Diego, CA, USA","San Diego Supercomputer Center, University of California, San Diego, CA",0.36363636363636365,0.5852425180598555,0.23529411764705882,0.3,0.5976143046671968,0.451345328822417,0.45778825509466126,0.0
4231,882,0.4555251138748531,"Teradata, NCR, San Diego, CA","San Diego Supercomputer Center, University of California, San Diego, CA",0.4516129032258065,0.5981461675579323,0.3088235294117647,0.3,0.5976143046671968,0.38770657098025224,0.3502398144532246,0.0
4609,882,0.0918685935122843,"Siebel Systems, San Mateo CA","San Diego Supercomputer Center, University of California, San Diego, CA",0.3789473684210526,0.5915692876477191,0.2647058823529412,0.18181818181818182,0.35856858280031806,0.09381419089120799,0.052892696818453794,0.0
4629,882,0.100878194475495,"BEA Systems, San Francisco, CA","San Diego Supercomputer Center, University of California, San Diego, CA",0.35416666666666663,0.5749604189501887,0.25,0.18181818181818182,0.35856858280031806,0.0958149598354959,0.05881631947673571,0.0
4822,882,0.0,SUNY Buffalo,"San Diego Supercomputer Center, University of California, San Diego, CA",0.22499999999999998,0.46685340802987857,0.1323529411764706,0.0,0.0,0.0,0.0,1.0
882,5093,0.3049157801939252,"San Diego Supercomputer Center, University of California, San Diego, CA","UC San Diego, La Jolla, CA",0.3695652173913043,0.5591503267973856,0.25,0.2727272727272727,0.545544725589981,0.29313261563421983,0.3275621180546615,0.0
5542,882,0.7821277716326642,"University of California San Diego, San Diego, CA","San Diego Supercomputer Center, University of California, San Diego, CA",0.6434782608695653,0.7410304547350854,0.5441176470588235,0.75,0.9258200997725515,0.6879386833226934,0.7271142578149821,0.0
882,5635,0.5125245043868184,"San Diego Supercomputer Center, University of California, San Diego, CA","UCSD, San Diego, CA, USA",0.35955056179775285,0.5701631529804905,0.23529411764705882,0.3,0.5976143046671968,0.43479126339683055,0.4138299965949741,0.0
882,5823,0.4686728039563934,"San Diego Supercomputer Center, University of California, San Diego, CA","Teradata, San Diego, CA, USA",0.3870967741935484,0.5734173669467787,0.2647058823529412,0.3,0.5976143046671968,0.4547246752225772,0.4260089674450198,0.0
6435,882,0.4567178585817506,"University of California San Diego, La Jolla, CA, USA","San Diego Supercomputer Center, University of California, San Diego, CA",0.6271186440677966,0.690837789661319,0.5441176470588235,0.5454545454545454,0.7126966450997984,0.4356934705160418,0.46986467923233716,0.0
882,6486,0.1854003189475684,"San Diego Supercomputer Center, University of California, San Diego, CA","University of California, Berkeley CA",0.5576923076923077,0.6406590413943355,0.4264705882352941,0.4444444444444444,0.47809144373375745,0.1738979908924491,0.21288435341415238,0.0
882,6809,0.3919113821458568,"San Diego Supercomputer Center, University of California, San Diego, CA","Dept. of Computer Science and Engineering, University of California, San Diego, La Jolla, CA",0.7225806451612904,0.7522849811896465,0.6436781609195402,0.4,0.6013377943029549,0.3797236429248823,0.431223029728604,0.0
7565,882,0.4373250259554706,"Univ. of California, San Diego La Jolla, CA","San Diego Supercomputer Center, University of California, San Diego, CA",0.5740740740740741,0.6558823529411765,0.45588235294117646,0.45454545454545453,0.6614378277661476,0.4181833911821965,0.45569082959274076,0.0
882,7603,0.1913455314729095,"San Diego Supercomputer Center, University of California, San Diego, CA","Univ. of California, Berkeley, IBM Almaden Research Center, San Jose, CA",0.4,0.6932968343631454,0.39705882352941174,0.35714285714285715,0.48349377841522817,0.16877596410838233,0.18789175964220742,0.0
7656,882,0.8186204981331147,"San Diego Supercomputer Center, University of California San Diego, La Jolla, CA","San Diego Supercomputer Center, University of California, San Diego, CA",0.9379310344827586,0.9736822001527884,0.8831168831168831,0.8,0.9354143466934853,0.8162228798753061,0.8667153622699414,1.0
7827,882,0.1278110082200773,"Database Systems R& D Center, University of Florida, Gainesville, FL 32611––6125, USA; E-mail: su@cise.ufl.edu","San Diego Supercomputer Center, University of California, San Diego, CA",0.485207100591716,0.6855187619602297,0.40594059405940597,0.13043478260869565,0.18898223650461363,0.0921219208934901,0.07842857750399797,0.0
882,7987,0.6791656565033715,"San Diego Supercomputer Center, University of California, San Diego, CA",", University of California, San Diego, USA",0.679245283018868,0.7038183694530443,0.5294117647058824,0.5555555555555556,0.7637626158259734,0.5494098047847741,0.6172578780854082,0.0
882,8117,0.3648988048308832,"San Diego Supercomputer Center, University of California, San Diego, CA","University of California at San Diego, La Jolla, CA",0.6324786324786325,0.6970997701406144,0.5441176470588235,0.5454545454545454,0.7126966450997984,0.34511398765788437,0.4219419392928971,0.0
882,8359,0.1812172834719856,"San Diego Supercomputer Center, University of California, San Diego, CA","University of California, USA",0.5625,0.6491596638655461,0.39705882352941174,0.3333333333333333,0.4008918628686366,0.1686243607263148,0.2902317774872466,0.0
882,9450,0.345140448612355,"San Diego Supercomputer Center, University of California, San Diego, CA","U.C. San Diego, La Jolla, CA",0.3655913978494624,0.6132976827094474,0.25,0.25,0.5050762722761054,0.33310986932689524,0.3116752300671912,0.0
882,9561,0.4987077675533939,"San Diego Supercomputer Center, University of California, San Diego, CA","Teradata, San Diego, CA",0.40449438202247184,0.5688608776844072,0.2647058823529412,0.3333333333333333,0.6681531047810609,0.481813032049502,0.45302311686579194,0.0
882,9779,0.7557807838881119,"San Diego Supercomputer Center, University of California, San Diego, CA","University of California, San Diego, CA",0.7047619047619047,0.6948860625331212,0.5441176470588235,0.75,0.8728715609439696,0.7393071108739423,0.7133812284835831,0.0
883,1016,0.4630382948541468,"Center for Research in Biological System, University of California, San Diego, CA","San Diego Supercomputer Center, University of California, San Diego",0.6573426573426573,0.7418803418803419,0.6025641025641025,0.46153846153846156,0.6405126152203486,0.32122503247485273,0.36592217564845453,0.0
883,1017,0.4203946418342473,"Center for Research in Biological System, University of California, San Diego, CA","Department of Computer Science & Engineering, University of California, San Diego",0.6580645161290323,0.7276438838938839,0.6538461538461539,0.3125,0.5000000000000001,0.30240046993991404,0.32725338213542565,0.0
883,1124,0.5796391496937122,"Center for Research in Biological System, University of California, San Diego, CA","University of California, San Diego",0.6071428571428572,0.6084432118587716,0.4358974358974359,0.4166666666666667,0.6454972243679028,0.41219056175601065,0.45911092347391014,0.0
1198,883,0.1655225867737354,"European Organization for Nuclear Research (CERN), Geneva, Switzerland","Center for Research in Biological System, University of California, San Diego, CA",0.41666666666666663,0.6825088491755159,0.38461538461538464,0.1111111111111111,0.20412414523193148,0.043866681495159376,0.08368020166228979,0.0
1288,883,0.2826544782741184,San Diego Supercomputer Center,"Center for Research in Biological System, University of California, San Diego, CA",0.31481481481481477,0.5923076923076923,0.21794871794871795,0.23076923076923078,0.43301270189221935,0.19676046148965778,0.19318240016376353,0.0
883,1360,0.283826784458655,"Center for Research in Biological System, University of California, San Diego, CA","UC, San Diego",0.2666666666666667,0.5205128205128206,0.15384615384615385,0.15384615384615385,0.33333333333333337,0.2012151162743678,0.2505209852967394,0.0
1365,883,0.5796391496937122,University of California San Diego,"Center for Research in Biological System, University of California, San Diego, CA",0.6071428571428572,0.6084432118587716,0.4358974358974359,0.4166666666666667,0.6454972243679028,0.41219056175601065,0.45911092347391014,0.0
1416,883,0.1653917579075243,"Center for Adv. Compu. Studies, Univ. of Louisiana at Lafayette, Lafayette, LA","Center for Research in Biological System, University of California, San Diego, CA",0.4933333333333333,0.6957329707329708,0.47435897435897434,0.15,0.23145502494313788,0.08992222990905115,0.08990952676948734,1.0
1451,883,0.1854680116097888,"Computer Science Department, Center for Automation Research and Institute for Advanced Computer Studies, University of Maryland at College Park","Center for Research in Biological System, University of California, San Diego, CA",0.4931506849315068,0.6538309995756805,0.3829787234042553,0.20833333333333334,0.3611575592573077,0.1353711637536224,0.1580352054964874,0.0
883,1518,0.3058355232053611,"Center for Research in Biological System, University of California, San Diego, CA",University of California,0.4705882352941176,0.5813908313908314,0.3076923076923077,0.25,0.5000000000000001,0.2089252558980013,0.2987606465481582,0.0
1682,883,0.4164630541915888,"Department of Computer Science and Engineering, University of California San Diego","Center for Research in Biological System, University of California, San Diego, CA",0.6540880503144655,0.7354744021410689,0.6419753086419753,0.29411764705882354,0.4803844614152615,0.30229382406899774,0.3240627994907489,0.0
1683,883,0.598837982179185,"National Center for Biomedical Research, University of California San Diego","Center for Research in Biological System, University of California, San Diego, CA",0.736842105263158,0.7969475434264167,0.717948717948718,0.5714285714285714,0.7302967433402214,0.3341148409476114,0.41965220907256073,0.0
883,1684,0.4630382948541468,"Center for Research in Biological System, University of California, San Diego, CA","San Diego Supercomputer Center, University of California San Diego",0.6573426573426573,0.7418803418803419,0.6025641025641025,0.46153846153846156,0.6405126152203486,0.32122503247485273,0.36592217564845453,0.0
1858,883,0.2061333316241338,"Computer Science UC, San Diego, La Jolla, CA","Center for Research in Biological System, University of California, San Diego, CA",0.453781512605042,0.6571308644479377,0.34615384615384615,0.17647058823529413,0.30618621784789724,0.1337964515856089,0.159898033654301,0.0
2057,883,0.2456596651614717,"NCR Corporation, Teradata Research and Development, San Diego, California","Center for Research in Biological System, University of California, San Diego, CA",0.4864864864864865,0.7195298110552347,0.46153846153846156,0.23529411764705882,0.3849001794597505,0.12005313911129334,0.23469618857551797,0.0
883,2835,0.283826784458655,"Center for Research in Biological System, University of California, San Diego, CA",UC San Diego,0.2666666666666667,0.5205128205128206,0.15384615384615385,0.15384615384615385,0.33333333333333337,0.2012151162743678,0.2505209852967394,0.0
2901,883,0.4177262848497621,"UC San Diego, CA","Center for Research in Biological System, University of California, San Diego, CA",0.32258064516129037,0.5495726495726496,0.19230769230769232,0.23076923076923078,0.43301270189221935,0.30030929866101935,0.32640658111404314,0.0
883,3016,0.2072486710294753,"Center for Research in Biological System, University of California, San Diego, CA","University of California, Berkeley, CA",0.5087719298245614,0.6283993783993783,0.3717948717948718,0.3076923076923077,0.5163977794943222,0.14300425933936853,0.19508633738487408,0.0
3531,883,0.4027629143817154,"University of California, San Diego La Jolla, CA","Center for Research in Biological System, University of California, San Diego, CA",0.5967741935483871,0.6593069944077367,0.47435897435897434,0.42857142857142855,0.6123724356957945,0.28017107850082856,0.33900921823709285,0.0
3840,883,0.3702641985803119,"NCR, San Diego, CA, USA","Center for Research in Biological System, University of California, San Diego, CA",0.326530612244898,0.573301844354476,0.20512820512820512,0.21428571428571427,0.3872983346207417,0.2648095567569705,0.27286190589181214,0.0
4231,883,0.361955334466852,"Teradata, NCR, San Diego, CA","Center for Research in Biological System, University of California, San Diego, CA",0.44660194174757284,0.5760927960927961,0.2948717948717949,0.21428571428571427,0.3872983346207417,0.22747195696233888,0.2085666821719256,0.0
4748,883,0.1402937760343214,"Purdue University, Lafayette, IN","Center for Research in Biological System, University of California, San Diego, CA",0.35185185185185186,0.5794871794871795,0.24358974358974358,0.14285714285714285,0.2886751345948129,0.08577223781285585,0.024110827939807688,0.0
883,5093,0.212611972068068,"Center for Research in Biological System, University of California, San Diego, CA","UC San Diego, La Jolla, CA",0.33333333333333337,0.5632478632478634,0.21794871794871795,0.2,0.3535533905932738,0.15051832546866376,0.179937990174281,0.0
5222,883,0.1202035387661077,"Indiana University, Bloomington, IN","Center for Research in Biological System, University of California, San Diego, CA",0.4144144144144144,0.6391583327067197,0.2948717948717949,0.14285714285714285,0.2886751345948129,0.07584067940412866,0.02120319192507705,0.0
883,5542,0.6505814812132583,"Center for Research in Biological System, University of California, San Diego, CA","University of California San Diego, San Diego, CA",0.5920000000000001,0.6743333498652647,0.47435897435897434,0.5,0.6666666666666667,0.4195537205460197,0.45653301410301705,0.0
5635,883,0.4072464344057087,"UCSD, San Diego, CA, USA","Center for Research in Biological System, University of California, San Diego, CA",0.303030303030303,0.5663410663410663,0.19230769230769232,0.21428571428571427,0.3872983346207417,0.25509709393097285,0.24666085319894793,0.0
5795,883,0.110293400272884,"Purdue University, West Lafayette, IN, USA","Center for Research in Biological System, University of California, San Diego, CA",0.37606837606837606,0.5977564102564102,0.28205128205128205,0.125,0.23570226039551587,0.07173212402155793,0.03793078094246073,0.0
883,5823,0.3724023469717166,"Center for Research in Biological System, University of California, San Diego, CA","Teradata, San Diego, CA, USA",0.38834951456310685,0.5521367521367521,0.2564102564102564,0.21428571428571427,0.3872983346207417,0.26679225861563266,0.2605492834628891,0.0
883,6435,0.3867326771289545,"Center for Research in Biological System, University of California, San Diego, CA","University of California San Diego, La Jolla, CA, USA",0.578125,0.6631857031857032,0.47435897435897434,0.4,0.5773502691896257,0.2694384405269842,0.32476805342564846,0.0
883,6486,0.2072486710294753,"Center for Research in Biological System, University of California, San Diego, CA","University of California, Berkeley CA",0.5087719298245614,0.6283993783993783,0.3717948717948718,0.3076923076923077,0.5163977794943222,0.14300425933936853,0.19508633738487408,0.0
6809,883,0.3329256259139095,"Dept. of Computer Science and Engineering, University of California, San Diego, La Jolla, CA","Center for Research in Biological System, University of California, San Diego, CA",0.6545454545454545,0.7387731042903457,0.6206896551724138,0.3157894736842105,0.5051814855409226,0.23552244248037757,0.28242317453236643,0.0
7284,883,0.1118502829240281,"Purdue University West Lafayette, IN","Center for Research in Biological System, University of California, San Diego, CA",0.35398230088495575,0.5840301460991116,0.2564102564102564,0.13333333333333333,0.2581988897471611,0.0819767375973684,0.022427984981323937,0.0
7565,883,0.3660471648417903,"Univ. of California, San Diego La Jolla, CA","Center for Research in Biological System, University of California, San Diego, CA",0.5254237288135593,0.6247109100050277,0.3974358974358974,0.3333333333333333,0.5103103630798287,0.2558599994005221,0.310444551420854,0.0
883,7603,0.2109844388956133,"Center for Research in Biological System, University of California, San Diego, CA","Univ. of California, Berkeley, IBM Almaden Research Center, San Jose, CA",0.41379310344827597,0.7026104296332104,0.38461538461538464,0.35294117647058826,0.5222329678670935,0.13716245337540245,0.2016651750993155,0.0
7656,883,0.4093116385732946,"San Diego Supercomputer Center, University of California San Diego, La Jolla, CA","Center for Research in Biological System, University of California, San Diego, CA",0.6451612903225806,0.7674861370513545,0.6410256410256411,0.4666666666666667,0.649519052838329,0.28377938966928345,0.3287875093682523,0.0
7987,883,0.5649530529742778,", University of California, San Diego, USA","Center for Research in Biological System, University of California, San Diego, CA",0.6206896551724138,0.62801876486087,0.46153846153846156,0.38461538461538464,0.5892556509887896,0.3333030031442754,0.42601255135210975,0.0
8057,883,0.1897842128981255,"Center for Advanced Computer Studies, University of Illinois at Chicago, USA","Center for Research in Biological System, University of California, San Diego, CA",0.6052631578947368,0.858950537075537,0.5897435897435898,0.21052631578947367,0.3481553119113957,0.13847237407166688,0.14678122658142376,1.0
8117,883,0.290270025435658,"University of California at San Diego, La Jolla, CA","Center for Research in Biological System, University of California, San Diego, CA",0.5826771653543308,0.6615963401677687,0.47435897435897434,0.4,0.5773502691896257,0.1999638988255325,0.2838420855966251,0.0
883,8359,0.202572689088857,"Center for Research in Biological System, University of California, San Diego, CA","University of California, USA",0.5094339622641509,0.6001221001221001,0.34615384615384615,0.23076923076923078,0.43301270189221935,0.1386675124220093,0.2660786637537594,0.0
883,8502,0.2129058509179715,"Center for Research in Biological System, University of California, San Diego, CA","Department of Computer Science, Center for Automation Research Institute for Advanced Computer Studies, University of Maryland, USA",0.49514563106796117,0.6667183926206812,0.3984375,0.23809523809523808,0.4213504858001923,0.14950941409766855,0.20985371627339663,0.0
8887,883,0.1303122912129333,"Integrated Data System Department, Siemens Corporate Research, Princeton, USA 08540","Center for Research in Biological System, University of California, San Diego, CA",0.4177215189873418,0.6409544159544159,0.4125,0.1,0.18257418583505536,0.067824520081073,0.09950598716729715,0.0
883,9428,0.2134235824089638,"Center for Research in Biological System, University of California, San Diego, CA","Center for Comprehensive Informatics, Emory University, Atlanta, USA 30322",0.5906040268456376,0.8462927937026767,0.5641025641025641,0.16666666666666666,0.28867513459481287,0.10308214886851208,0.1027281477783575,1.0
9450,883,0.2406598680240835,"U.C. San Diego, La Jolla, CA","Center for Research in Biological System, University of California, San Diego, CA",0.33009708737864074,0.5602197802197803,0.21794871794871795,0.1875,0.3273268353539886,0.17104592615765038,0.17121092884140637,0.0
9561,883,0.3962678045794803,"Teradata, San Diego, CA","Center for Research in Biological System, University of California, San Diego, CA",0.4040404040404041,0.5385692738633915,0.2564102564102564,0.23076923076923078,0.43301270189221935,0.28268531279507436,0.27707127669029685,0.0
883,9779,0.6732611558990546,"Center for Research in Biological System, University of California, San Diego, CA","University of California, San Diego, CA",0.6434782608695653,0.6378799614093732,0.47435897435897434,0.5,0.7071067811865476,0.4828668706998205,0.5056625136939513,0.0
915,887,0.0753130475680603,"Fudan University, Shanghai, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.54,0.6059425484390422,0.391304347826087,0.16666666666666666,0.31622776601683794,0.06297834349638848,0.10165199368570194,0.0
887,1422,0.2385897099845434,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Pittsburgh",0.7580645161290324,0.8947457180500659,0.6811594202898551,0.45454545454545453,0.6324555320336759,0.19383688118245623,0.21971581850534025,1.0
887,1423,0.2625972305395309,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Maryland",0.7540983606557377,0.8869291769209735,0.6666666666666666,0.45454545454545453,0.6324555320336759,0.2161872024990563,0.25910646364153733,1.0
887,1539,0.2108885124153168,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, Brandeis University",0.7394957983193278,0.8901893308664816,0.6376811594202898,0.45454545454545453,0.6454972243679029,0.16327318333638807,0.20476312603642083,1.0
887,1726,0.2053677334563928,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science Northeastern University, Liaoning, China",0.8115942028985508,0.8979611888970769,0.8115942028985508,0.5,0.6708203932499369,0.15603329896863735,0.17871687378618192,1.0
887,1734,0.2088327039767061,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of British Columbia",0.7538461538461538,0.8866010563444633,0.7101449275362319,0.4166666666666667,0.5999999999999999,0.16356211499440904,0.19173887739663528,1.0
887,1750,0.2124313394304716,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, Cornell University",0.728813559322034,0.8940260655603591,0.6231884057971014,0.45454545454545453,0.6454972243679029,0.16368466294021025,0.22392469739289003,1.0
887,1759,0.2808164521911517,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","University of Toronto, Department of Computer Science",0.49586776859504134,0.6688540927671361,0.43478260869565216,0.45454545454545453,0.6324555320336759,0.1927524306854133,0.2313721423624187,0.0
887,1914,0.2138398052531248,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, National University of Singapore",0.7575757575757575,0.9005557371690095,0.7246376811594203,0.4166666666666667,0.5999999999999999,0.171723654767321,0.20718509417170428,1.0
887,1915,0.1959419492000575,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, Hong Kong University of Science and Technology",0.726027397260274,0.8773859823335086,0.6883116883116883,0.35714285714285715,0.5715476066494082,0.15798308575503223,0.24219092357673586,1.0
887,1921,0.2281922006533411,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of California, Riverside",0.7164179104477613,0.8789642624261165,0.6956521739130435,0.4166666666666667,0.5999999999999999,0.186557460175281,0.22741637908298695,1.0
887,2071,0.2619327010825757,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Toronto",0.7603305785123967,0.8798216276477145,0.6666666666666666,0.45454545454545453,0.6324555320336759,0.21942594331564766,0.26746230071005384,1.0
887,2091,0.2017840173480614,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science & Department of Electrical and Computer Engineering, University of Toronto",0.6081871345029239,0.8561174820559361,0.5098039215686274,0.35714285714285715,0.5934424260562083,0.16486294082997868,0.22685727197049232,1.0
887,2093,0.1897235949057499,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science and Department of Electrical and Computer Engineering, University of Toronto",0.5942857142857143,0.8483041802288144,0.49056603773584906,0.35714285714285715,0.558156305651438,0.1546785702671582,0.2190246219147177,1.0
2281,887,0.0749584733122159,"Northeastern University, Liaoning, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5233644859813085,0.6834855450416092,0.4057971014492754,0.16666666666666666,0.31622776601683794,0.05883772069481424,0.06213611502752576,0.0
2425,887,0.1176239370826108,"Renmin University of China, Beijing, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5137614678899083,0.6672574748661706,0.4057971014492754,0.25,0.4472135954999579,0.09396260780525108,0.10374626436189845,0.0
2438,887,0.1050567915635475,Renmin University of China,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5263157894736843,0.6256038647342995,0.36231884057971014,0.2727272727272727,0.4743416490252569,0.08331284284850599,0.10364683492755018,0.0
2603,887,0.0792081473623417,"Tsinghua University, Beijing, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5098039215686274,0.6169339572637923,0.37681159420289856,0.16666666666666666,0.31622776601683794,0.06226318670122567,0.07093968587843648,0.0
2711,887,0.0599159201155781,"Shanghai JiaoTong University, Shanghai, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5714285714285714,0.6367368379501848,0.463768115942029,0.16666666666666666,0.23904572186687872,0.052510411139587335,0.11927878081183693,0.0
2895,887,0.0792081473623417,"Tsinghua University, Beijing, P.R. China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5660377358490566,0.6666359454083239,0.43478260869565216,0.3333333333333333,0.5163977794943223,0.06226318670122567,0.20672314216554913,0.0
4516,887,0.0959085167956752,"Fudan University, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.4615384615384615,0.5551048239835424,0.30434782608695654,0.18181818181818182,0.3651483716701107,0.07757774928127999,0.09930496231216922,0.0
5162,887,0.0778986048980261,"Peking University, Beijing, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5,0.5935968694266965,0.36231884057971014,0.16666666666666666,0.31622776601683794,0.062371146920820596,0.1072344961700937,0.0
5638,887,0.1208372414502939,"Northeastern University, Shenyang, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5420560747663552,0.6656284430883973,0.42028985507246375,0.16666666666666666,0.31622776601683794,0.05543055354933847,0.08046589317635486,0.0
887,5677,0.5214504597933309,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Zhejiang University, China, China",0.56,0.6452859591709522,0.4057971014492754,0.3,0.5163977794943223,0.4163779659121329,0.4341912746161189,0.0
5894,887,0.0804093794314391,"Shanghai JiaoTong University, Shang Hai, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5663716814159292,0.646892263597069,0.463768115942029,0.14285714285714285,0.25819888974716115,0.045361304120605274,0.13632391529170287,0.0
6451,887,0.0536963892772909,"Shanghai Jiao Tong University, Shanghai, China","Department of Computer Science, Zhejiang University, HangZhou, P.R.China",0.5663716814159292,0.646892263597069,0.463768115942029,0.15384615384615385,0.22360679774997896,0.04678648892604445,0.11830476142356784,0.0
887,6528,0.1954824761787515,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Maryland, College Park",0.7111111111111111,0.8860869565217392,0.6956521739130435,0.38461538461538464,0.5720775535473553,0.15571793279139054,0.1999830127046952,1.0
887,6565,0.2018551801053985,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, Stanford, CA",0.7207207207207208,0.8864182194616977,0.5797101449275363,0.3333333333333333,0.5163977794943223,0.15693164012395597,0.20260180329007596,1.0
887,6775,0.1930736713018639,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Arizona, AZ",0.7741935483870968,0.9086146120764661,0.6956521739130435,0.4166666666666667,0.5999999999999999,0.1502071926609715,0.2132631727257888,1.0
887,6860,0.197357637256463,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of California, Santa Barbara",0.6956521739130435,0.878840579710145,0.6956521739130435,0.38461538461538464,0.5720775535473553,0.1565927361762624,0.19392319623301305,1.0
887,7790,0.2002897689872738,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Chile, Blanco Encalada 2120, Santiago, Chile; e-mail: gnavarro@dcc.uchile.cl",0.5837837837837838,0.8489770739630185,0.46551724137931033,0.23809523809523808,0.4045199174779452,0.062147474766948214,0.09720373005351125,1.0
887,8065,0.2015077560876186,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Pittsburgh, USA",0.75,0.8885342856602989,0.6956521739130435,0.4166666666666667,0.5999999999999999,0.16205230559522021,0.19839725467465116,1.0
887,8066,0.2195064066199369,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Maryland, USA",0.746031746031746,0.8954009063579665,0.6811594202898551,0.4166666666666667,0.5999999999999999,0.18031538528633173,0.23510402392613647,1.0
887,8078,0.2014100017249535,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, Stanford University, USA",0.7642276422764227,0.8949390384172993,0.6811594202898551,0.4166666666666667,0.5976143046671968,0.15838013345463015,0.21256381685195375,1.0
887,8085,0.1932424265387988,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, Brown University, USA",0.7666666666666666,0.8981990622335891,0.6666666666666666,0.4166666666666667,0.5976143046671968,0.14945715285908936,0.21516581475801563,1.0
887,8087,0.1927268620140039,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, Brandeis University, USA",0.7642276422764227,0.8941127214170692,0.6811594202898551,0.4166666666666667,0.5976143046671968,0.14984907197413874,0.19821661841702892,1.0
887,8129,0.1983927674682231,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science and Engineering, University of California, USA",0.7361111111111112,0.8935766215253028,0.7066666666666667,0.35714285714285715,0.5477225575051661,0.16217988051305787,0.2331471467272904,1.0
887,8145,0.1881121606948493,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Magdeburg, Germany",0.7328244274809159,0.8830814963790168,0.6956521739130435,0.4166666666666667,0.5999999999999999,0.1490811243886917,0.18464707417275833,1.0
887,8151,0.1938751030724271,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, Boston University, USA",0.7603305785123967,0.8999798382314571,0.6666666666666666,0.4166666666666667,0.5976143046671968,0.15022376400629775,0.2170985662390352,1.0
887,8154,0.1887767898110333,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Calgary, Canada",0.765625,0.8885342856602989,0.7101449275362319,0.4166666666666667,0.5999999999999999,0.14623939959880816,0.20286806483755473,1.0
887,8159,0.2194623790069766,"Department of Computer Science, Zhejiang University, HangZhou, P.R.China","Department of Computer Science, University of Toronto, Canada",0.765625,0.8923804395064527,0.7101449275362319,0.4166666666666667,0.5999999999999999,0.18189223721002803,0.22811698363725316,1.0
